Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
71	-183.22273	7.1016994	-171.30302	-197.68932	-162.56213	13.9	-138.0918	-184.41238	110.0	110.0	117149	-175.01187	4.216991	-164.54431	-193.28445	-175.01154	4.2177653	-165.01143	-192.92236	-0.052365985	0.9053249	4.3661237	-9.540477	174.9733	0.40405375	1250.1835255622864
72	-180.51224	5.9818892	-167.67719	-189.44447	-157.27092	12.377093	-137.48517	-174.66588	110.0	110.0	118799	-174.97144	4.291065	-164.59123	-194.11365	-174.97174	4.291528	-164.57784	-194.01338	-0.0395109	0.9054572	3.9584944	-10.319742	174.93932	0.4022619	1269.2833425998688
73	-181.69508	12.115966	-151.68178	-200.69879	-151.43997	15.056955	-130.92075	-180.31827	110.0	110.0	120449	-174.52333	4.201324	-164.97969	-192.60632	-174.52313	4.2014604	-164.74063	-191.8813	-0.04477284	0.9061441	3.4260588	-8.833899	174.47882	0.40555054	1289.7498919963837
74	-182.81268	10.667133	-159.72101	-196.48279	-151.56436	17.27533	-132.31398	-188.96953	110.0	110.0	122099	-174.17186	4.187842	-164.77989	-193.948	-174.17201	4.187967	-164.63843	-193.7119	-0.037068266	0.91230476	3.807147	-9.71033	174.1284	0.38442484	1309.1564264297485
75	-178.29388	11.084664	-160.20392	-204.95267	-159.74098	14.393034	-133.48795	-178.20816	110.0	110.0	123749	-174.03807	4.2090735	-164.20839	-193.10608	-174.03815	4.2081428	-163.90485	-192.82483	-0.03423905	0.9052975	3.879432	-10.068971	173.99655	0.39296755	1329.6689496040344
76	-185.3823	9.127699	-165.27989	-203.16518	-156.34798	11.430207	-143.62212	-178.42052	110.0	110.0	125399	-173.84981	4.253054	-163.63867	-192.8557	-173.84969	4.252086	-163.90797	-192.96704	-0.03301919	0.90620834	3.58899	-13.5913105	173.81104	0.39363977	1348.8051736354828
77	-185.05695	8.204829	-170.6432	-200.626	-156.99324	10.125771	-141.40057	-172.22507	110.0	110.0	127049	-173.64395	4.3637104	-162.62126	-192.47153	-173.64413	4.364378	-162.6026	-192.4911	-0.027653705	0.9056113	3.8215976	-9.998947	173.60606	0.39758715	1368.713891029358
78	-176.07391	6.8886347	-165.10223	-191.14307	-155.37294	10.387339	-139.75563	-169.99829	110.0	110.0	128699	-173.56035	4.5515213	-162.97736	-193.52866	-173.5604	4.552372	-163.12529	-192.56711	-0.018521352	0.90600723	3.8191097	-9.487276	173.53394	0.40490356	1389.1612107753754
79	-180.51756	7.634041	-169.01427	-193.83624	-153.47676	14.913872	-123.42838	-169.02382	110.0	110.0	130349	-173.11275	4.557888	-162.53493	-192.38132	-173.1125	4.5559263	-162.99998	-192.5808	-0.017539095	0.9068154	3.9860444	-8.8307295	173.07697	0.3854478	1409.6629300117493
80	-180.99355	9.665901	-160.56746	-200.1255	-156.13654	11.47442	-147.31935	-188.22021	110.0	110.0	131999	-172.97934	4.4504623	-162.50114	-191.91959	-172.97939	4.4500623	-162.42288	-192.41316	-0.012542199	0.91030747	3.2710624	-12.377071	172.94527	0.38686383	1429.6604313850403
81	-181.20522	9.234128	-165.90604	-201.48045	-151.8866	13.567544	-131.38309	-174.6757	110.0	110.0	133649	-172.54715	4.407047	-161.89503	-191.8721	-172.54736	4.405635	-162.16371	-191.50206	-0.007656371	0.9096928	3.9426444	-11.550282	172.51332	0.38579142	1448.669996023178
82	-181.67848	7.3809433	-170.34178	-193.87831	-151.78807	8.231334	-142.3336	-166.43376	110.0	110.0	135299	-172.42609	4.4128404	-161.54916	-192.7405	-172.42587	4.4118533	-161.52513	-193.30702	-0.016970435	0.9124719	3.713072	-9.759974	172.38898	0.3791064	1467.4967489242554
83	-181.5755	7.3766375	-160.73865	-192.1504	-145.26842	19.63638	-93.46385	-168.5186	110.0	110.0	136949	-172.51364	4.3391066	-162.4386	-191.37561	-172.51364	4.338957	-162.22214	-191.22997	-0.0076197954	0.9010657	3.4707336	-9.195133	172.48743	0.37891003	1488.0183029174805
