Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
90	-851.4603	459.5456	-170.33278	-1559.7844	-1018.7001	962.8045	-384.09363	-3677.5051	110.0	110.0	148499	1381.9017	1000.15186	3098.412	-10420.735	-1410.2888	2315.1694	838.8826470375061
91	-785.7651	446.78976	-78.756485	-1522.6462	-1366.7109	981.0785	-211.36365	-3711.4287	110.0	110.0	150149	1406.9434	1011.2343	3115.576	-10340.232	-1435.3374	2329.3972	848.4785306453705
92	-936.99493	555.38824	-187.26852	-2254.8281	-1524.1301	1326.5502	-207.56656	-4314.0576	110.0	110.0	151799	1437.1187	1014.20276	3135.4802	-10321.473	-1464.6262	2313.074	858.2976455688477
93	-1648.5309	1082.337	-585.9974	-5172.844	-1014.1878	1084.1547	-290.75067	-3786.8206	110.0	110.0	153449	1447.1165	1024.9583	3176.169	-10309.161	-1474.2882	2349.2266	868.1962945461273
94	-1047.2906	1237.897	-160.91183	-5027.537	-1151.6357	688.11066	-215.95268	-2661.0095	110.0	110.0	155099	1467.9734	1030.924	3203.7651	-10235.136	-1494.9497	2388.3442	878.0713133811951
95	-1107.0149	563.80585	-188.92375	-2139.06	-1075.9268	615.68884	-180.26624	-2218.9827	110.0	110.0	156749	1478.038	1037.4918	3222.949	-10047.347	-1504.6073	2436.7388	887.5038998126984
96	-901.8125	627.8242	-125.34418	-2463.7532	-1123.6615	585.0692	-352.5564	-2306.7578	110.0	110.0	158399	1490.7307	1050.2385	3249.7305	-9929.073	-1517.9353	2433.0686	897.0267634391785
97	-789.3112	592.12195	-269.91556	-2121.7751	-1372.363	1007.7284	-291.24686	-3638.7327	110.0	110.0	160049	1503.3386	1058.4475	3284.993	-9813.012	-1530.7397	2412.2378	906.4959673881531
98	-818.2685	765.5218	-166.79471	-2992.791	-1278.5245	689.9792	-171.8811	-2587.1948	110.0	110.0	161699	1521.7013	1055.5396	3323.5098	-9921.084	-1548.963	2410.7134	915.9405617713928
99	-985.471	878.1019	-251.53246	-3488.9812	-678.6669	307.77472	-160.04373	-1186.9349	110.0	110.0	163349	1539.4303	1058.504	3343.2026	-9776.728	-1567.1111	2328.5322	925.4799244403839
100	-929.26154	685.9998	-321.1487	-2667.8103	-1111.6543	749.34607	-182.81036	-3047.5493	110.0	110.0	164999	1558.5127	1058.2012	3359.7102	-9988.955	-1585.9032	2320.3867	934.9739408493042
