Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
84	-129.21596	22.643751	-70.49073	-166.15672	-127.00752	27.315617	-79.2526	-163.08025	110.0	110.0	138599	-164.42729	30.736082	-102.81343	-295.41092	163.56519	0.9639016	884.1953806877136
85	-118.452324	30.9547	-56.72087	-171.18777	-141.76772	24.426619	-93.445786	-187.62477	110.0	110.0	140249	-163.851	30.727581	-102.47748	-293.09756	162.98613	0.97952384	894.0736966133118
86	-151.32777	31.059944	-103.41425	-208.3377	-137.47647	33.302345	-89.671844	-183.24463	110.0	110.0	141899	-163.53061	30.718842	-101.33867	-287.61783	162.6635	0.9666298	903.993744134903
87	-122.977554	25.434704	-76.93544	-165.49269	-145.30746	19.812874	-123.176506	-176.04527	110.0	110.0	143549	-162.95876	30.650053	-100.64637	-291.50247	162.10579	0.95071894	914.4757001399994
88	-110.567245	29.693424	-43.269024	-156.50206	-120.443115	32.070316	-73.439095	-166.81946	110.0	110.0	145199	-162.39005	30.509676	-99.72056	-289.36063	161.5369	0.9670377	924.3719017505646
89	-138.20769	18.605042	-103.88545	-164.95343	-104.81126	28.990566	-53.24057	-150.50612	110.0	110.0	146849	-162.21732	30.520727	-98.92697	-287.71	161.37212	0.97454846	934.1878633499146
90	-115.72595	21.268234	-65.6576	-146.09222	-124.89022	25.988882	-86.7749	-180.0891	110.0	110.0	148499	-161.71678	30.460077	-97.51156	-287.4452	160.87909	0.96370995	944.1537230014801
91	-121.05988	33.184837	-56.92438	-186.74933	-121.62067	35.264748	-62.636505	-181.13779	110.0	110.0	150149	-161.2317	30.427637	-96.771614	-284.31894	160.3976	0.9753032	954.3427896499634
92	-114.97062	16.617012	-87.69973	-149.82928	-116.46041	24.645918	-61.75915	-153.82135	110.0	110.0	151799	-160.71596	30.458746	-96.12313	-282.0537	159.87769	0.9702406	963.9838042259216
93	-132.46956	28.192837	-89.281685	-201.2079	-126.96037	32.20556	-91.358025	-189.05435	110.0	110.0	153449	-160.14436	30.251713	-94.421135	-279.2424	159.32175	0.9947918	973.632511138916
94	-121.17305	22.094095	-92.8396	-168.7074	-95.363686	26.436626	-40.710865	-133.34296	110.0	110.0	155099	-159.62352	30.2154	-93.81879	-270.8339	158.80319	0.9958356	983.173896074295
95	-118.97633	24.068993	-71.909454	-165.91943	-110.36015	24.674992	-60.647087	-143.20079	110.0	110.0	156749	-159.06871	30.197662	-93.00793	-269.08554	158.26349	0.9731668	993.1148071289062
96	-116.576645	29.961302	-69.48559	-166.35512	-118.06102	27.277325	-79.42335	-161.64804	110.0	110.0	158399	-158.73123	30.268599	-92.17803	-268.04276	157.93	0.98413247	1002.9350490570068
97	-126.159256	43.49879	-47.394474	-203.92647	-126.23901	13.381635	-106.268166	-149.35747	110.0	110.0	160049	-158.09477	30.153711	-92.324776	-270.4611	157.29633	0.9697544	1012.8284902572632
98	-122.30839	24.3082	-85.4284	-169.70137	-130.00963	22.797298	-92.725174	-174.67819	110.0	110.0	161699	-157.63809	30.131212	-92.064835	-267.98953	156.84201	0.9905472	1022.7245924472809
99	-130.91925	27.937807	-81.87724	-180.78612	-134.25089	30.504717	-97.043205	-182.24524	110.0	110.0	163349	-157.17667	30.100422	-91.34805	-265.91937	156.39632	0.95128727	1032.4517171382904
100	-123.65714	29.538143	-64.297035	-179.19225	-119.71484	30.037777	-68.81855	-186.87772	110.0	110.0	164999	-156.83998	30.056585	-90.69619	-264.2269	156.04092	0.9765581	1042.2619202136993
101	-109.73571	32.551308	-47.18872	-165.06924	-99.565926	32.61718	-55.018063	-155.76479	110.0	110.0	166649	-156.38809	30.135948	-90.31508	-262.3338	155.61421	0.9506738	1051.8741195201874
102	-117.26217	29.443758	-78.003365	-190.71553	-115.7465	34.851643	-52.31269	-179.19327	110.0	110.0	168299	-155.81659	30.045702	-89.69588	-258.37515	155.05252	0.98961174	1061.6076381206512
103	-122.39985	22.204721	-84.23967	-154.49536	-121.59928	23.144917	-87.70035	-162.49443	110.0	110.0	169949	-155.41019	30.03511	-89.20765	-258.78177	154.64262	0.97844136	1071.486013174057
104	-129.17027	35.18405	-68.61675	-200.4748	-105.866844	30.797781	-64.61975	-153.14153	110.0	110.0	171599	-155.13594	30.000772	-88.68029	-257.8799	154.37572	0.98449856	1082.689116716385
105	-128.88135	28.090857	-60.837955	-166.79156	-128.76791	23.602974	-79.96251	-161.0499	110.0	110.0	173249	-154.95903	29.967777	-88.41232	-258.8173	154.20847	1.0061965	1092.9000070095062
106	-107.21126	26.166534	-49.905727	-154.22678	-111.648605	24.77594	-68.87043	-149.02599	110.0	110.0	174899	-154.4826	29.750195	-87.76748	-259.56924	153.72841	1.0032042	1104.6297118663788
107	-131.91335	28.07672	-86.030205	-180.59827	-117.096725	28.719728	-75.924065	-161.72455	110.0	110.0	176549	-154.04265	29.694433	-87.16113	-260.40546	153.2869	0.99471223	1115.393970966339
108	-128.84668	28.663412	-75.27795	-189.45363	-111.10852	29.361683	-61.733944	-161.59663	110.0	110.0	178199	-153.66661	29.568935	-87.01752	-261.12576	152.9204	0.99453115	1128.6311571598053
109	-127.92669	31.115585	-73.11325	-179.35606	-120.15028	34.626522	-58.865246	-175.27962	110.0	110.0	179849	-153.44318	29.583569	-86.09233	-261.34885	152.68698	0.99704945	1140.4461579322815
110	-128.57832	28.062773	-84.573906	-185.31161	-133.15965	24.830313	-97.05369	-173.24153	110.0	110.0	181499	-152.85321	29.500479	-85.74044	-260.91504	152.10143	0.9982038	1150.2256119251251
111	-109.45906	28.046474	-46.74114	-158.79106	-110.27053	29.138777	-48.51266	-144.65744	110.0	110.0	183149	-152.50848	29.371517	-85.30528	-261.21066	151.77083	0.9708745	1160.6503913402557
112	-118.93906	25.769764	-80.00251	-182.06003	-135.17834	33.49928	-69.64329	-180.49535	110.0	110.0	184799	-152.1082	29.214798	-85.068565	-260.66022	151.38342	0.9459018	1170.6849167346954
113	-113.517105	25.402822	-78.39867	-162.15259	-110.9614	32.218945	-53.516468	-155.20107	110.0	110.0	186449	-151.75775	28.958189	-84.82745	-259.8465	151.03528	0.9595003	1181.4174375534058
114	-129.3465	32.891106	-58.50883	-196.08159	-124.00432	31.889711	-62.45307	-178.87262	110.0	110.0	188099	-151.2014	28.893791	-84.741516	-260.5208	150.46468	0.96079975	1192.6126046180725
115	-130.34995	22.946175	-84.605515	-166.73431	-121.13275	27.054129	-94.80614	-178.82016	110.0	110.0	189749	-150.68018	28.852001	-84.06817	-260.70807	149.95569	0.96632	1203.5552372932434
